Time,CaSSavg,CaJSRavg,JRyRtot,PRyR_open,PRyR_ready,PNorm_mode,PnotVinact,PLType_open,CaToT2,PIto2_open,CaJSRtot,CaSStot
5.506,0.000506311,0.906236,3.31742e-05,0.0022,0.1902,0.986667,0.858,0,11.1773,0.00233333,0.0015627,5.92295
5.507,0.000497366,0.906597,3.10929e-05,0.00206667,0.1908,0.986667,0.858333,0,11.1769,0.00283333,0.00155485,5.92406
5.508,0.000489389,0.906967,2.99713e-05,0.002,0.1916,0.987,0.858333,0,11.1764,0.00166667,0.00154407,5.92519
5.509,0.000482045,0.907344,2.83795e-05,0.0019,0.192633,0.987,0.858667,0,11.1759,0.0025,0.00153067,5.92635
5.51,0.000481027,0.907724,2.88664e-05,0.00193333,0.193367,0.987333,0.859333,0,11.1755,0.0035,0.00152233,5.92752
5.511,0.000471853,0.908099,2.74439e-05,0.00183333,0.1942,0.987,0.859833,0,11.175,0.00233333,0.00151399,5.92867
5.512,0.000458275,0.908492,2.50345e-05,0.00166667,0.1945,0.987167,0.860333,0,11.1746,0.00316667,0.0014945,5.92988
5.513,0.000450273,0.908893,2.34265e-05,0.00156667,0.195367,0.986833,0.860667,0,11.1741,0.00316667,0.00148071,5.93112
5.514,0.000445078,0.909295,2.23936e-05,0.0015,0.196033,0.986833,0.861,0,11.1737,0.00283333,0.00146901,5.93236
5.515,0.000439382,0.909701,2.25446e-05,0.0015,0.196633,0.986833,0.8615,0,11.1732,0.00283333,0.00145579,5.93361
5.516,0.000434179,0.910106,2.15735e-05,0.00143333,0.197633,0.987,0.862,0,11.1728,0.00333333,0.00144425,5.93486
5.517,0.000429186,0.910524,2.10102e-05,0.0014,0.198367,0.987,0.862167,0,11.1723,0.00333333,0.00143149,5.93615
5.518,0.000425494,0.910937,2.04982e-05,0.00136667,0.199267,0.987,0.862167,0,11.1718,0.00216667,0.00142332,5.93742
5.519,0.000432053,0.911337,2.26746e-05,0.0015,0.200067,0.987333,0.862333,0,11.1714,0.003,0.00142816,5.93865
5.52,0.000433388,0.91173,2.30798e-05,0.00153333,0.200767,0.987167,0.863,0,11.171,0.003,0.0014208,5.93986
5.521,0.000433794,0.912108,2.31017e-05,0.00153333,0.201467,0.987667,0.863,0,11.1705,0.00383333,0.00141982,5.94102
5.522,0.000429563,0.912491,2.19829e-05,0.00146667,0.2027,0.9875,0.863333,0,11.1701,0.0025,0.00141498,5.94219
5.523,0.000424054,0.912874,2.15045e-05,0.00143333,0.203467,0.987667,0.863667,0,11.1696,0.00266667,0.00140458,5.94336
5.524,0.000411837,0.913272,1.88957e-05,0.00126667,0.2043,0.988,0.863667,0,11.1692,0.00216667,0.001388,5.94458
5.525,0.000404722,0.913682,1.83357e-05,0.00123333,0.205267,0.987667,0.864,0,11.1688,0.00233333,0.00137259,5.94584
5.526,0.000408101,0.914083,1.89054e-05,0.00126667,0.206233,0.9875,0.864333,0,11.1683,0.00266667,0.00136961,5.94706
5.527,0.000404435,0.914478,1.89013e-05,0.00126667,0.207067,0.987833,0.8645,0,11.1679,0.0035,0.00136333,5.94827
5.528,0.000397307,0.914875,1.73047e-05,0.00116667,0.208067,0.988167,0.865167,0,11.1675,0.002,0.00135435,5.94949
5.529,0.000399912,0.915274,1.88895e-05,0.00126667,0.208767,0.987833,0.8655,0,11.167,0.003,0.00134887,5.9507
5.53,0.000402481,0.915663,1.97833e-05,0.00133333,0.209567,0.988167,0.866,0,11.1666,0.00283333,0.00134607,5.95189
5.531,0.000408504,0.916034,2.11791e-05,0.00143333,0.210633,0.988333,0.8665,0,11.1662,0.00233333,0.00134853,5.95302
5.532,0.000409302,0.916399,2.13789e-05,0.00143333,0.211467,0.988833,0.867333,0,11.1658,0.002,0.0013509,5.95412
5.533,0.000410923,0.916754,2.14169e-05,0.00143333,0.212233,0.988833,0.867333,0,11.1654,0.00316667,0.00135235,5.9552
5.534,0.000408873,0.917109,2.20922e-05,0.00146667,0.213167,0.988667,0.8675,0,11.1649,0.0025,0.00135277,5.95628
5.535,0.000420244,0.917449,2.46462e-05,0.00163333,0.214167,0.9885,0.867667,0,11.1645,0.00266667,0.00136216,5.95731
5.536,0.00042898,0.917773,2.60556e-05,0.00173333,0.215433,0.988333,0.867833,0,11.1641,0.00283333,0.0013686,5.95829
5.537,0.000425921,0.918097,2.49407e-05,0.00166667,0.216267,0.988667,0.868333,0,11.1637,0.0035,0.00136128,5.95927
5.538,0.000422086,0.918422,2.4438e-05,0.00163333,0.217067,0.989,0.868333,0,11.1633,0.00266667,0.00135823,5.96025
5.539,0.000418199,0.918753,2.45874e-05,0.00163333,0.2181,0.988833,0.868667,0,11.1629,0.00283333,0.00135289,5.96125
5.54,0.000411504,0.919086,2.25909e-05,0.0015,0.219,0.988667,0.868667,0,11.1625,0.003,0.00134444,5.96226
5.541,0.000398711,0.919433,2.01353e-05,0.00133333,0.219667,0.988667,0.868833,0,11.1621,0.00283333,0.00133082,5.96332
5.542,0.000394331,0.919783,1.98152e-05,0.0013,0.220533,0.989,0.868833,0,11.1617,0.00233333,0.00132512,5.96438
5.543,0.00040443,0.920121,2.23728e-05,0.00146667,0.2214,0.989167,0.869,0,11.1613,0.00183333,0.00132443,5.96541
5.544,0.00041568,0.920437,2.61918e-05,0.0017,0.222333,0.989,0.869333,0,11.1609,0.00133333,0.00133732,5.96638
5.545,0.000429086,0.920724,2.724e-05,0.00176667,0.2229,0.989333,0.869333,0,11.1605,0.00183333,0.00135271,5.96725
5.546,0.000430729,0.921008,2.84275e-05,0.00183333,0.223767,0.9895,0.869667,0,11.1601,0.00233333,0.0013554,5.96811
5.547,0.000435317,0.921282,2.82887e-05,0.00183333,0.2244,0.989833,0.87,0,11.1597,0.0035,0.00135626,5.96894
5.548,0.000438421,0.921556,2.97659e-05,0.00193333,0.225033,0.989667,0.870333,0,11.1593,0.00366667,0.00135118,5.96977
5.549,0.000437772,0.921824,2.90994e-05,0.0019,0.226033,0.989833,0.8705,0,11.1589,0.003,0.00135054,5.97058
5.55,0.000436744,0.922092,2.91283e-05,0.0019,0.226867,0.99,0.8705,0,11.1585,0.00233333,0.0013497,5.97138
5.551,0.000443032,0.922352,3.0645e-05,0.002,0.2277,0.990333,0.870667,0,11.1581,0.00333333,0.00135721,5.97216
5.552,0.000444724,0.922607,3.10411e-05,0.00203333,0.2287,0.9905,0.871,0,11.1577,0.00316667,0.00135936,5.97292
5.553,0.00043953,0.922868,2.99636e-05,0.00196667,0.229233,0.991,0.871333,0,11.1573,0.003,0.00135343,5.9737
5.554,0.000436247,0.923127,2.89855e-05,0.0019,0.230067,0.990667,0.872,0,11.157,0.0035,0.00135362,5.97448
5.555,0.000434174,0.92339,2.90731e-05,0.0019,0.230767,0.991,0.872333,0,11.1566,0.003,0.00134915,5.97527
5.556,0.000428118,0.923659,2.84235e-05,0.00186667,0.2314,0.991333,0.873,0,11.1562,0.0045,0.00133978,5.97608
5.557,0.000423501,0.923928,2.74127e-05,0.0018,0.2322,0.991167,0.8735,0,11.1558,0.003,0.00133413,5.97689
5.558,0.000418714,0.924197,2.65126e-05,0.00173333,0.233033,0.991,0.874,0,11.1554,0.00266667,0.00133093,5.9777
5.559,0.000415536,0.924472,2.61525e-05,0.0017,0.233833,0.991333,0.874333,0,11.155,0.0025,0.00132416,5.97853
5.56,0.000421487,0.924738,2.82805e-05,0.00183333,0.2345,0.991167,0.8745,0,11.1547,0.00233333,0.0013271,5.97934
5.561,0.000420628,0.924995,2.71923e-05,0.00176667,0.235367,0.9915,0.874667,0,11.1543,0.00316667,0.00132735,5.98012
5.562,0.000422007,0.925253,2.7706e-05,0.0018,0.236167,0.9915,0.875167,0,11.1539,0.00183333,0.00132436,5.9809
5.563,0.000408966,0.925515,2.46916e-05,0.0016,0.236867,0.9915,0.875833,0,11.1535,0.00283333,0.0013063,5.98169
5.564,0.00039303,0.925802,2.20424e-05,0.00143333,0.2377,0.991833,0.876333,0,11.1532,0.00333333,0.001281,5.98256
5.565,0.000388673,0.926094,2.20047e-05,0.00143333,0.238133,0.991333,0.876667,0,11.1528,0.00266667,0.00126598,5.98345
5.566,0.000387066,0.926383,2.19367e-05,0.00143333,0.238933,0.991167,0.876833,0,11.1524,0.0015,0.00125796,5.98433
5.567,0.000386291,0.926667,2.21599e-05,0.00143333,0.239667,0.991,0.877167,0,11.1521,0.0025,0.00125892,5.98519
5.568,0.00039623,0.926938,2.42453e-05,0.00156667,0.2403,0.990833,0.877333,0,11.1517,0.002,0.00126469,5.98601
5.569,0.000390848,0.927206,2.30667e-05,0.0015,0.2414,0.990833,0.877333,0,11.1513,0.00366667,0.00125269,5.98683
5.57,0.000390969,0.927476,2.4e-05,0.00156667,0.242167,0.990667,0.8775,0,11.151,0.00183333,0.00124675,5.98764
5.571,0.000393705,0.927736,2.45511e-05,0.0016,0.2429,0.990667,0.877667,0,11.1506,0.00216667,0.00124793,5.98842
5.572,0.000392015,0.927997,2.45162e-05,0.0016,0.244067,0.990833,0.8785,0,11.1502,0.0035,0.0012436,5.98921
5.573,0.000394318,0.928252,2.4982e-05,0.00163333,0.2446,0.990833,0.878667,0,11.1499,0.00183333,0.00124512,5.98997
5.574,0.000396982,0.928498,2.55775e-05,0.00166667,0.245167,0.990833,0.878667,0,11.1495,0.0015,0.00125257,5.99071
5.575,0.000398773,0.928741,2.60356e-05,0.0017,0.2459,0.991,0.878833,0,11.1492,0.00133333,0.00124937,5.99143
5.576,0.000408005,0.92897,2.8177e-05,0.00183333,0.2465,0.9915,0.879,0,11.1488,0.00316667,0.00126074,5.99212
5.577,0.000416479,0.929182,2.90573e-05,0.0019,0.247467,0.991833,0.879167,0,11.1485,0.002,0.00126331,5.99275
5.578,0.000413388,0.929394,2.85195e-05,0.00186667,0.248033,0.991833,0.879833,0,11.1481,0.00233333,0.00126153,5.99338
5.579,0.000403525,0.929614,2.64834e-05,0.00173333,0.248867,0.991667,0.880333,0,11.1478,0.0025,0.00125375,5.99403
5.58,0.000402548,0.929841,2.68757e-05,0.00176667,0.249533,0.991667,0.881167,0,11.1474,0.00333333,0.00124846,5.99471
5.581,0.000403307,0.930067,2.72974e-05,0.0018,0.2505,0.991167,0.881833,0,11.1471,0.00416667,0.00124737,5.99538
5.582,0.000402089,0.93029,2.73353e-05,0.0018,0.251433,0.9915,0.882,0,11.1467,0.00283333,0.00124764,5.99604
5.583,0.000404593,0.930508,2.76652e-05,0.00183333,0.252033,0.991,0.882333,0,11.1464,0.00316667,0.00124484,5.99669
5.584,0.000394446,0.930734,2.61532e-05,0.00173333,0.252633,0.991,0.882333,0,11.146,0.003,0.00123445,5.99736
5.585,0.000397182,0.930958,2.71074e-05,0.0018,0.253267,0.991,0.883,0,11.1457,0.004,0.00123303,5.99802
5.586,0.000404937,0.931176,2.81057e-05,0.00186667,0.253867,0.991167,0.883167,0,11.1453,0.00416667,0.0012309,5.99867
5.587,0.000403619,0.93138,2.80406e-05,0.00186667,0.2547,0.991333,0.883333,0,11.145,0.00266667,0.00122738,5.99928
5.588,0.000395031,0.931591,2.60023e-05,0.00173333,0.255367,0.991167,0.883667,0,11.1446,0.00266667,0.00122008,5.9999
5.589,0.000382131,0.931824,2.43539e-05,0.00163333,0.2565,0.990833,0.884167,0,11.1443,0.00183333,0.001203,6.0006
5.59,0.000375597,0.932061,2.27764e-05,0.00153333,0.257133,0.991167,0.884833,0,11.144,0.00316667,0.00118841,6.00131
5.591,0.000371959,0.932301,2.22901e-05,0.0015,0.257767,0.991333,0.885167,0,11.1436,0.00216667,0.00118216,6.00203
5.592,0.000368845,0.932542,2.17025e-05,0.00146667,0.258833,0.9915,0.885333,0,11.1433,0.00183333,0.001175,6.00275
5.593,0.000365924,0.932782,2.21546e-05,0.0015,0.2598,0.991667,0.885667,0,11.1429,0.002,0.00117205,6.00347
5.594,0.000363416,0.933019,2.15852e-05,0.00146667,0.260567,0.991333,0.885667,0,11.1426,0.00266667,0.00116924,6.00417
5.595,0.000363028,0.933257,2.10125e-05,0.00143333,0.2612,0.991333,0.885833,0,11.1423,0.0025,0.00116735,6.00488
5.596,0.000353302,0.933503,1.96132e-05,0.00133333,0.2622,0.991167,0.886667,0,11.1419,0.002,0.00115767,6.00562
5.597,0.000343729,0.933756,1.75564e-05,0.0012,0.263033,0.991167,0.886833,0,11.1416,0.0025,0.00114465,6.00638
5.598,0.000335952,0.934022,1.66421e-05,0.00113333,0.263867,0.9915,0.887,0,11.1413,0.00183333,0.00112923,6.00718
5.599,0.000341868,0.934275,1.81803e-05,0.00123333,0.264733,0.991667,0.887333,0,11.141,0.00183333,0.00112905,6.00795
5.6,0.0003482,0.934515,1.95183e-05,0.00133333,0.2653,0.991833,0.8875,0,11.1406,0.00183333,0.00112998,6.00867
5.601,0.000353765,0.934742,2.0628e-05,0.0014,0.2662,0.992167,0.887833,0,11.1403,0.0015,0.00113568,6.00934
5.602,0.00034967,0.934968,2.03497e-05,0.00136667,0.267033,0.992333,0.888333,0,11.14,0.00233333,0.00113738,6.01002
5.603,0.000349503,0.93519,1.99977e-05,0.00133333,0.268233,0.992333,0.888833,0,11.1397,0.00216667,0.00113763,6.01069
5.604,0.000353745,0.935407,2.10047e-05,0.0014,0.269133,0.992667,0.889167,0,11.1393,0.00233333,0.00113622,6.01134
5.605,0.000351573,0.935621,2.03838e-05,0.00136667,0.270233,0.992667,0.889667,0,11.139,0.00316667,0.00113046,6.01198
5.606,0.000345549,0.935845,1.95449e-05,0.0013,0.271333,0.992667,0.889667,0,11.1387,0.00183333,0.00112187,6.01266
5.607,0.000349187,0.936062,2.04828e-05,0.00136667,0.272267,0.992833,0.889667,0,11.1384,0.0025,0.00111976,6.01331
5.608,0.000344121,0.936279,1.92996e-05,0.0013,0.2729,0.992667,0.89,0,11.1381,0.002,0.00111323,6.01396
5.609,0.00033906,0.936505,1.87323e-05,0.00126667,0.273767,0.992,0.89,0,11.1378,0.00266667,0.00110538,6.01464
5.61,0.000332374,0.936732,1.72981e-05,0.00116667,0.274533,0.992,0.890167,0,11.1374,0.00166667,0.00110193,6.01531
5.611,0.000332196,0.936963,1.80128e-05,0.0012,0.2753,0.992333,0.890833,0,11.1371,0.00166667,0.00110102,6.01601
5.612,0.000333085,0.937187,1.79873e-05,0.0012,0.276033,0.992333,0.891333,0,11.1368,0.00266667,0.00109865,6.01668
5.613,0.000326451,0.937411,1.65584e-05,0.0011,0.276667,0.992833,0.891667,0,11.1365,0.00266667,0.00109118,6.01736
5.614,0.00032447,0.937641,1.6724e-05,0.0011,0.277767,0.992833,0.892167,0,11.1362,0.00233333,0.00108836,6.01805
5.615,0.000320473,0.937867,1.57286e-05,0.00103333,0.278567,0.992667,0.892667,0,11.1359,0.00266667,0.00108612,6.01874
5.616,0.000316171,0.9381,1.51654e-05,0.001,0.279233,0.992833,0.892667,0,11.1356,0.00116667,0.00107858,6.01944
5.617,0.000312689,0.938334,1.46028e-05,0.000966667,0.2802,0.992667,0.893,0,11.1353,0.0015,0.00107188,6.02015
5.618,0.000325573,0.93856,1.77704e-05,0.00116667,0.281033,0.9925,0.893,0,11.135,0.0025,0.00107782,6.02083
5.619,0.000323536,0.938773,1.71735e-05,0.00113333,0.281667,0.992667,0.893167,0,11.1347,0.003,0.00107675,6.02146
5.62,0.000320813,0.938988,1.66976e-05,0.0011,0.282067,0.9925,0.893167,0,11.1343,0.002,0.00107412,6.02211
5.621,0.00032012,0.939202,1.72407e-05,0.00113333,0.283067,0.9925,0.893333,0,11.134,0.000833333,0.00107018,6.02275
5.622,0.000325442,0.939409,1.84152e-05,0.0012,0.284,0.9925,0.8935,0,11.1337,0.0015,0.00107901,6.02336
5.623,0.000331343,0.939605,1.90283e-05,0.00123333,0.285,0.9925,0.8935,0,11.1334,0.00183333,0.0010879,6.02395
5.624,0.000334041,0.939796,1.9594e-05,0.00126667,0.286133,0.992333,0.894,0,11.1331,0.00183333,0.00108623,6.02452
5.625,0.000338579,0.939981,2.12252e-05,0.00136667,0.286733,0.9925,0.894167,0,11.1328,0.00333333,0.00108977,6.02507
5.626,0.000339141,0.940159,2.05476e-05,0.00133333,0.2875,0.992667,0.894333,0,11.1325,0.003,0.00108901,6.0256
5.627,0.000327938,0.940354,1.8968e-05,0.00123333,0.288567,0.992833,0.894833,0,11.1322,0.0025,0.00107412,6.02618
5.628,0.000331014,0.940546,1.93001e-05,0.00126667,0.289167,0.992833,0.895667,0,11.1319,0.00166667,0.00107276,6.02675
5.629,0.000342717,0.94072,2.17585e-05,0.00143333,0.289833,0.993,0.896167,0,11.1316,0.00233333,0.00107498,6.02726
5.63,0.000339487,0.940891,2.10863e-05,0.0014,0.290533,0.9925,0.8965,0,11.1313,0.00166667,0.00107242,6.02776
5.631,0.000341072,0.94106,2.16525e-05,0.00143333,0.2913,0.9925,0.8965,0,11.131,0.002,0.00107568,6.02826
5.632,0.00034856,0.941221,2.33169e-05,0.00153333,0.292233,0.992167,0.897167,0,11.1307,0.0015,0.00108577,6.02873
5.633,0.000354809,0.941368,2.44333e-05,0.0016,0.2931,0.991833,0.8975,0,11.1304,0.00216667,0.00109432,6.02916
5.634,0.000357021,0.941515,2.49408e-05,0.00163333,0.2939,0.991833,0.897833,0,11.1301,0.00216667,0.00109447,6.02958
5.635,0.000357354,0.941654,2.48148e-05,0.00163333,0.294567,0.991833,0.898167,0,11.1298,0.00383333,0.00109214,6.02999
5.636,0.000351813,0.941799,2.31501e-05,0.00153333,0.295033,0.991667,0.898167,0,11.1295,0.00183333,0.00108972,6.03041
5.637,0.000343691,0.941961,2.2729e-05,0.0015,0.295867,0.991667,0.898167,0,11.1292,0.00266667,0.00108166,6.03088
5.638,0.000346714,0.94212,2.31129e-05,0.00153333,0.2967,0.991833,0.8985,0,11.1289,0.0015,0.00107827,6.03135
5.639,0.000342826,0.942275,2.22279e-05,0.00146667,0.297833,0.9915,0.898667,0,11.1286,0.003,0.00107707,6.03181
5.64,0.000334707,0.94244,2.06023e-05,0.00136667,0.2985,0.991167,0.898667,0,11.1283,0.00266667,0.00106685,6.03229
5.641,0.000337818,0.942602,2.16534e-05,0.00143333,0.2992,0.991167,0.898833,0,11.128,0.00233333,0.00106728,6.03277
5.642,0.000332138,0.942768,2.06876e-05,0.00136667,0.2999,0.9915,0.899167,0,11.1278,0.00233333,0.00106155,6.03326
5.643,0.000335939,0.942926,2.1982e-05,0.00143333,0.300567,0.992,0.899667,0,11.1275,0.00316667,0.00106849,6.03373
5.644,0.000333138,0.943083,2.15463e-05,0.0014,0.3014,0.992,0.899667,0,11.1272,0.00183333,0.00106504,6.0342
5.645,0.000329612,0.943244,2.04231e-05,0.00133333,0.301867,0.992167,0.900167,0,11.1269,0.00283333,0.00106049,6.03468
5.646,0.000318799,0.943413,1.83058e-05,0.0012,0.3026,0.9925,0.900167,0,11.1266,0.00116667,0.00104941,6.03519
5.647,0.00031899,0.943589,1.87234e-05,0.00123333,0.303067,0.9925,0.900333,0,11.1263,0.00133333,0.00104513,6.03572
5.648,0.000309952,0.943767,1.66705e-05,0.0011,0.303733,0.992333,0.900667,0,11.126,0.00266667,0.00103406,6.03625
5.649,0.000301794,0.943957,1.57101e-05,0.00103333,0.304533,0.9925,0.900667,0,11.1257,0.0025,0.00102475,6.03682
5.65,0.000292821,0.944152,1.36864e-05,0.0009,0.305233,0.9925,0.900833,0,11.1255,0.0025,0.00101299,6.03741
5.651,0.000295703,0.944351,1.41484e-05,0.000933333,0.305967,0.9925,0.901,0,11.1252,0.0025,0.00100597,6.038
5.652,0.000292405,0.944542,1.41278e-05,0.000933333,0.306533,0.992833,0.901333,0,11.1249,0.00183333,0.00100014,6.03858
5.653,0.000288709,0.944738,1.34844e-05,0.0009,0.307033,0.993667,0.901333,0,11.1246,0.00133333,0.000988636,6.03917
5.654,0.000282221,0.944936,1.24482e-05,0.000833333,0.308033,0.993167,0.901333,0,11.1243,0.00166667,0.000981682,6.03976
5.655,0.000278319,0.945139,1.18788e-05,0.0008,0.308833,0.993333,0.901667,0,11.124,0.00216667,0.000974733,6.04037
5.656,0.000275348,0.945341,1.13192e-05,0.000766667,0.309433,0.993333,0.901833,0,11.1238,0.00183333,0.000967531,6.04097
5.657,0.000275293,0.945543,1.18489e-05,0.0008,0.310267,0.993167,0.902,0,11.1235,0.00283333,0.000965402,6.04157
5.658,0.000273406,0.945744,1.19824e-05,0.0008,0.3111,0.993333,0.902333,0,11.1232,0.00216667,0.000963644,6.04217
5.659,0.000280543,0.945925,1.25975e-05,0.000833333,0.3122,0.993333,0.902667,0,11.1229,0.00216667,0.000969796,6.04271
5.66,0.000274011,0.946113,1.1623e-05,0.000766667,0.313133,0.993167,0.902833,0,11.1227,0.00116667,0.000962983,6.04327
5.661,0.000278254,0.946297,1.26289e-05,0.000833333,0.314133,0.993,0.903167,0,11.1224,0.00166667,0.000962249,6.04382
5.662,0.000275158,0.94648,1.21146e-05,0.0008,0.3148,0.992833,0.9035,0,11.1221,0.00183333,0.000959311,6.04437
5.663,0.000271743,0.946666,1.15307e-05,0.000766667,0.315567,0.992667,0.903833,0,11.1219,0.00133333,0.000955958,6.04492
5.664,0.000266007,0.946858,1.05365e-05,0.0007,0.316233,0.992667,0.9045,0,11.1216,0.00116667,0.000948713,6.04549
5.665,0.000266381,0.947049,1.1085e-05,0.000733333,0.317067,0.9925,0.9055,0,11.1213,0.00166667,0.000948098,6.04606
5.666,0.000263489,0.947233,1.01858e-05,0.000666667,0.318,0.992333,0.905667,0,11.121,0.00133333,0.000945271,6.04661
5.667,0.000255482,0.947429,8.65727e-06,0.000566667,0.318567,0.992333,0.906167,0,11.1208,0.0025,0.000933476,6.0472
5.668,0.00025431,0.947626,8.64894e-06,0.000566667,0.319367,0.992333,0.906167,0,11.1205,0.0035,0.000929691,6.04779
5.669,0.000255146,0.947821,9.21633e-06,0.0006,0.320267,0.9925,0.906167,0,11.1202,0.00166667,0.000928531,6.04837
5.67,0.000257838,0.948011,9.64615e-06,0.000633333,0.321033,0.992333,0.9065,0,11.12,0.00116667,0.000923774,6.04894
5.671,0.000263844,0.948192,1.12e-05,0.000733333,0.3219,0.992333,0.906833,0,11.1197,0.00183333,0.000926006,6.04948
5.672,0.000261592,0.94837,1.05117e-05,0.0007,0.3227,0.992333,0.906833,0,11.1195,0.0015,0.000919459,6.05
5.673,0.00026045,0.948547,1.05338e-05,0.0007,0.323433,0.991833,0.9075,0,11.1192,0.0005,0.000919249,6.05052
5.674,0.000257555,0.948724,9.97475e-06,0.000666667,0.324167,0.991667,0.907833,0,11.1189,0.00116667,0.000916577,6.05105
5.675,0.000254692,0.948902,9.44907e-06,0.000633333,0.3252,0.992,0.907833,0,11.1187,0.000833333,0.000914017,6.05157
5.676,0.000244393,0.949092,7.4281e-06,0.0005,0.326333,0.992167,0.907833,0,11.1184,0.00116667,0.000901894,6.05213
5.677,0.000243295,0.949282,7.45212e-06,0.0005,0.326967,0.992333,0.908167,0,11.1182,0.0025,0.000898268,6.0527
5.678,0.000243105,0.94947,7.95454e-06,0.000533333,0.327533,0.992833,0.908333,0,11.1179,0.00166667,0.000896101,6.05325
5.679,0.000244086,0.949654,7.90378e-06,0.000533333,0.328267,0.992833,0.9085,0,11.1176,0.00166667,0.000895002,6.0538
5.68,0.000241897,0.949838,7.35328e-06,0.0005,0.3294,0.993,0.9085,0,11.1174,0.00216667,0.000891489,6.05434
5.681,0.000234961,0.950031,6.23782e-06,0.000433333,0.330467,0.993167,0.909,0,11.1171,0.0015,0.000880322,6.05491
5.682,0.0002314,0.950225,5.66216e-06,0.0004,0.3313,0.993167,0.909333,0,11.1169,0.0025,0.000873645,6.05548
5.683,0.000230142,0.950419,5.63779e-06,0.0004,0.3321,0.993167,0.909833,0,11.1166,0.0015,0.000869751,6.05606
5.684,0.000230081,0.95061,5.73644e-06,0.0004,0.332633,0.993333,0.91,0,11.1164,0.0015,0.000868904,6.05662
5.685,0.000229621,0.950798,5.86238e-06,0.0004,0.3333,0.9935,0.91,0,11.1161,0.001,0.000869057,6.05718
5.686,0.000225503,0.950985,4.80889e-06,0.000333333,0.334233,0.993667,0.910333,0,11.1159,0.00166667,0.000864201,6.05773
5.687,0.000226408,0.951173,5.37726e-06,0.000366667,0.3352,0.993833,0.9105,0,11.1156,0.000833333,0.000863005,6.05829
5.688,0.000234455,0.951344,7.60572e-06,0.0005,0.336,0.994,0.910833,0,11.1154,0.001,0.000868514,6.0588
5.689,0.0002398,0.951505,8.13256e-06,0.000533333,0.3367,0.994,0.910833,0,11.1151,0.0015,0.000875243,6.05927
5.69,0.000242557,0.951663,8.75753e-06,0.000566667,0.337567,0.994167,0.910833,0,11.1149,0.00166667,0.000878016,6.05974
5.691,0.000250555,0.95181,1.03654e-05,0.000666667,0.3382,0.994167,0.911,0,11.1146,0.001,0.000883562,6.06017
5.692,0.00024963,0.951949,9.93824e-06,0.000633333,0.338867,0.994333,0.911167,0,11.1144,0.00116667,0.000885467,6.06058
5.693,0.000248178,0.952093,9.86851e-06,0.000633333,0.339467,0.994333,0.911333,0,11.1142,0.00183333,0.000882536,6.061
5.694,0.000255202,0.952232,1.20295e-05,0.000766667,0.340133,0.994333,0.911333,0,11.1139,0.00116667,0.000890839,6.06141
5.695,0.000254192,0.952364,1.13983e-05,0.000733333,0.340933,0.9945,0.911333,0,11.1137,0.00133333,0.000889552,6.0618
5.696,0.000264992,0.952492,1.33157e-05,0.000866667,0.3419,0.994833,0.9115,0,11.1134,0.00116667,0.000891364,6.06217
5.697,0.000277909,0.952599,1.70155e-05,0.0011,0.342333,0.994667,0.911833,0,11.1132,0.0015,0.000900203,6.06247
5.698,0.000280667,0.952693,1.62671e-05,0.00106667,0.343067,0.994667,0.912333,0,11.1129,0.00216667,0.000906255,6.06274
5.699,0.000282244,0.952785,1.67145e-05,0.0011,0.344033,0.994667,0.912833,0,11.1127,0.00183333,0.000912382,6.06299
5.7,0.000286033,0.95288,1.71242e-05,0.00113333,0.344867,0.994667,0.913167,0,11.1124,0.00166667,0.00091169,6.06326
5.701,0.000287408,0.952969,1.80616e-05,0.0012,0.345467,0.9945,0.913167,0,11.1122,0.00216667,0.000910687,6.0635
5.702,0.000284377,0.953054,1.64686e-05,0.0011,0.346367,0.994333,0.913333,0,11.112,0.00133333,0.000911279,6.06374
5.703,0.000275506,0.953156,1.49091e-05,0.001,0.346933,0.994333,0.9135,0,11.1117,0.001,0.000905385,6.06402
5.704,0.000272674,0.953266,1.48303e-05,0.001,0.347567,0.994833,0.913667,0,11.1115,0.00133333,0.000899755,6.06434
5.705,0.000267254,0.953381,1.38756e-05,0.000933333,0.3486,0.994333,0.913833,0,11.1112,0.00166667,0.000895865,6.06467
5.706,0.000260849,0.953501,1.22698e-05,0.000833333,0.3493,0.994167,0.913833,0,11.111,0.00283333,0.000892827,6.06502
5.707,0.000260298,0.953626,1.27174e-05,0.000866667,0.349733,0.994167,0.914,0,11.1108,0.00166667,0.000889882,6.06538
5.708,0.000261895,0.953748,1.3056e-05,0.0009,0.350233,0.994,0.914333,0,11.1105,0.000666667,0.000886534,6.06573
5.709,0.000255573,0.953868,1.1706e-05,0.0008,0.350933,0.993833,0.914833,0,11.1103,0.00166667,0.000882455,6.06608
5.71,0.00025157,0.953996,1.11689e-05,0.000766667,0.3515,0.994,0.914833,0,11.11,0.0015,0.000875584,6.06645
5.711,0.000250892,0.954123,1.11344e-05,0.000766667,0.352267,0.994167,0.915333,0,11.1098,0.000833333,0.000873569,6.06682
5.712,0.000247816,0.954252,1.06632e-05,0.000733333,0.352933,0.993833,0.915333,0,11.1096,0.00133333,0.000869045,6.0672
5.713,0.000250308,0.954375,1.12508e-05,0.000766667,0.353767,0.994167,0.915667,0,11.1093,0.0025,0.000869523,6.06757
